match_hash,tourney_name,tourney_date,is_hard,is_clay,is_grass,is_bo5,p1_name,p2_name,p1_height,p1_lefty,p1_age,p1_home,p1_rating,p1_dev,p1_surface_rating,p1_surface_dev,p1_recent_rating,p1_w,p1_l,p1_surface_w,p1_surface_l,p1_inactive_days,p2_height,p2_lefty,p2_age,p2_home,p2_rating,p2_dev,p2_surface_rating,p2_surface_dev,p2_recent_rating,p2_w,p2_l,p2_surface_w,p2_surface_l,p2_inactive_days,p1_win,p1_odds,p2_odds
2020Fez61Par63888867,Auckland,20200113,1,0,0,0,Pablo Andujar,Feliciano Lopez,180,0,33.9,0,1323.529589091401,278.8299780515406,1323.529589091401,277.21139345312383,1323.529589091401,0,1,0,1,7,188,1,38.3,0,1481.8657908589676,227.9273490960376,1482.522693522107,227.64757258607267,1482.669192831202,1,1,1,1,0,0,2.7,1.52
2020Mer77Foe496851050,Auckland,20200113,1,0,0,0,Mikael Ymer,Frances Tiafoe,183,0,21.3,0,1394.683064672154,221.13960683017896,1395.6796967007763,219.95235649824923,1397.4735588171307,1,2,1,2,0,188,0,21.9,0,1313.7068125262213,280.3526870166162,1313.7068125262213,278.7429445159765,1313.7068125262213,0,1,0,1,7,1,2.07,1.83
2020Hcz34Lgo521318990,Auckland,20200113,1,0,0,0,Lorenzo Sonego,Hubert Hurkacz,191,0,24.6,0,1248.192503961167,293.28707585527576,1248.192503961167,291.7487084182864,1248.192503961167,0,1,0,1,7,196,0,22.9,0,1690.0453350645992,181.9680143828445,1690.6244341511526,180.93896441825632,1679.8308000468278,5,1,5,1,0,0,3.74,1.31
2020Jan47Moh2271071207,Auckland,20200113,1,0,0,0,Michael Mmoh,John Millman,188,0,22.0,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,183,0,30.5,0,1657.9540118808573,194.86825292924067,1658.0780627667127,193.86137743596777,1658.6513581299537,3,1,3,1,0,0,2.36,1.64
2020Tro86Cie62616885,Auckland,20200113,1,0,0,0,Cameron Norrie,Thiago Monteiro,188,1,24.3,0,1506.9711666297599,220.80082917103556,1506.9711666297599,218.75329977537896,1491.0479644153215,2,2,2,2,7,183,1,25.6,0,1193.8012390932229,273.14325452152246,1194.0356984475916,271.8899432225648,1226.4678848766116,0,2,0,2,0,0,1.65,2.35
2020Bre24Jer791598671,Auckland,20200113,1,0,0,0,Jannik Sinner,Benoit Paire,188,0,18.4,0,1388.0167290412542,281.84571740972314,1388.0167290412542,280.2445511017146,1388.0167290412542,0,1,0,1,7,196,0,30.6,0,1698.3796418645827,170.35492920720645,1697.3290309396477,169.30939856957187,1687.7829699393865,5,2,5,2,0,0,1.7,2.27
2020Api84Ano436361111,Auckland,20200113,1,0,0,0,Adrian Mannarino,Andreas Seppi,183,1,31.5,0,1218.0372868793131,300.9505811010015,1218.0372868793131,299.45158584490827,1218.0372868793131,0,1,0,1,7,190,0,35.8,0,1067.891571774707,248.05937024576934,1069.5796435093448,246.92423112049443,1029.4677824292853,0,2,0,2,0,0,1.61,2.45
2020Knd69Ana85800627,Auckland,20200113,1,0,0,0,Alejandro Davidovich Fokina,Kyle Edmund,183,0,20.6,0,1434.948090507324,262.9509416615029,1434.948090507324,261.2339903624165,1430.1528295421606,1,1,1,1,7,188,0,25.0,0,1214.1107817867846,219.52811793281876,1214.2401546356716,218.6395490029275,1179.9478783596603,1,2,1,2,0,0,2.93,1.45
2020Mto76Ler100690558,Auckland,20200113,1,0,0,0,Leonardo Mayer,Marco Cecchinato,188,0,32.6,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,185,0,27.2,0,1301.6095378644031,251.25736559823997,1301.8079535525535,249.93518294882827,1314.4263133138752,0,2,0,2,0,0,1.6,2.46
2020Urt57Cud469001079,Auckland,20200113,1,0,0,0,Casper Ruud,Ugo Humbert,183,0,21.0,0,1587.7320229287045,222.33262150870394,1587.7320229287045,220.2993295199343,1585.058806913172,2,1,2,1,7,188,1,21.5,0,1720.4710203244467,180.50120426688278,1718.6577225052397,179.56503407146982,1697.2984040603599,5,1,5,1,0,0,1.86,2.03
2020Vil146Jsa58360891,Auckland,20200113,1,0,0,0,Joao Sousa,Vasek Pospisil,185,0,30.7,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,193,0,29.5,0,1294.186898519629,267.1586553622701,1294.358421183783,266.87400958732275,1294.186898519629,0,1,0,1,0,0,2.93,1.45
2020Ral1Hen7310235743,Australian Open,20200120,1,0,0,1,Hugo Dellien,Rafael Nadal,180,0,26.5,0,1338.264384779093,278.46725094704857,1338.2455178373298,276.83239374018814,1338.264384779093,0,1,0,1,7,185,1,33.6,0,1631.3188955966236,196.79818707251556,1631.3188955966236,192.17056599549483,1626.66486159664,4,2,4,2,14,0,32.09,1.01
2020Fis76Jsa59711891,Australian Open,20200120,1,0,0,1,Joao Sousa,Federico Delbonis,185,0,30.8,0,1241.9951751964777,291.6606950194783,1241.9939344261504,290.06537689350756,1241.9951751964777,0,1,0,1,7,190,1,29.2,0,1284.4960669255793,216.14447664412214,1284.8189018981043,213.32421272127752,1269.153367388693,1,2,1,2,7,0,2.12,1.81
2020Pyk120Cks221463215,Australian Open,20200120,1,0,0,1,Peter Gojowczyk,Christopher Eubanks,185,0,30.5,0,1568.7203173255346,266.91843508301855,1568.7203173255346,263.5250481209852,1567.9315519974507,1,1,1,1,14,201,0,23.7,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,1,1.62,2.46
2020Pta30Jik1391422379,Australian Open,20200120,1,0,0,1,Jozef Kovalik,Pablo Carreno Busta,183,0,27.2,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,188,0,28.5,0,1465.4510130868814,238.69729627006723,1465.1884953321512,236.58361856558102,1461.4085608981993,1,1,1,1,7,0,7.2,1.13
2020Nos26Lgo531520990,Australian Open,20200120,1,0,0,1,Lorenzo Sonego,Nick Kyrgios,191,0,24.6,0,1212.3421632935983,273.43394202823373,1212.7875257924752,270.6549537746445,1240.3571567409087,0,2,0,2,7,193,0,24.7,1,1742.3989152569727,216.3509969124915,1742.3989152569727,212.15030960389592,1736.910944930145,3,1,3,1,14,0,9,1.09
2020Gon61Pas468901097,Australian Open,20200120,1,0,0,1,Gilles Simon,Pablo Cuevas,183,0,35.0,0,1371.5461049414027,259.0786749108374,1373.664369226785,256.11078759091725,1389.005171570594,1,1,1,1,7,180,0,34.0,0,1218.9675693036074,193.6922901477116,1217.695414652859,189.81121476551664,1206.1506236707592,1,4,1,4,7,1,1.4,3.2
2020Mer78Yma93709594,Australian Open,20200120,1,0,0,1,Mikael Ymer,Yasutaka Uchiyama,183,0,21.3,0,1593.6773400914192,183.40446088226858,1592.959276528242,180.3028634114913,1588.098655337546,4,2,4,2,7,183,0,27.4,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,1,1.34,3.57
2020Kov17Mez1961995254,Australian Open,20200120,1,0,0,1,Karen Khachanov,Mario Vilella Martinez,198,0,23.6,0,1580.8024379293595,191.93216965274306,1582.8605868968866,187.84254033337865,1582.7545569203912,4,2,4,2,7,178,0,24.5,0,1287.1822178739242,290.8860728383962,1287.1822178739242,287.7754460883429,1287.1822178739242,0,1,0,1,14,1,1.06,12.54
2020Iic124Vil138436392,Australian Open,20200120,1,0,0,1,Ivo Karlovic,Vasek Pospisil,208,0,40.8,0,1271.176562631054,292.1601278231117,1271.176562631054,289.0632115811643,1271.176562631054,0,1,0,1,14,193,0,29.5,0,1524.5940958685142,222.2322494823111,1524.4380762885246,219.94736232315591,1520.946045549669,2,1,2,1,7,1,4.07,1.28
2020Ane55Jth94950588,Australian Open,20200120,1,0,0,1,James Duckworth,Aljaz Bedene,183,0,27.9,1,1417.0611481095953,236.40637301362548,1416.4870055788283,234.2256024110095,1416.3528931348822,1,1,1,1,7,181,0,30.5,0,1428.2668840060153,215.57413698486695,1429.573917632607,212.22489333885656,1429.6203602037176,2,2,2,2,7,0,2.28,1.71
2020Eis256Fme221791701,Australian Open,20200120,1,0,0,1,Felix Auger Aliassime,Ernests Gulbis,193,0,19.4,0,1513.6305806309663,184.16840588162415,1511.4070593457309,180.39914348848296,1495.9439255649525,3,4,3,4,7,190,0,31.3,0,1546.8521117841724,246.78332829471853,1546.8521117841724,243.1090519174858,1535.5187383390785,2,1,2,1,14,0,1.23,4.69
2020Ttz34Tor1751335288,Australian Open,20200120,1,0,0,1,Taylor Fritz,Tallon Griekspoor,193,0,22.2,0,1248.2773611226028,197.49585600181763,1249.6940873593144,193.64727357981116,1234.3124325548545,1,3,1,3,7,188,0,23.5,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,1,1.26,4.38
2020Kon122Ika149445354,Australian Open,20200120,1,0,0,1,Ilya Ivashka,Kevin Anderson,193,0,25.9,0,1257.8287072449343,294.4542059792067,1257.8287072449343,291.38167310049727,1257.8287072449343,0,1,0,1,14,203,0,33.6,0,1707.867454540145,251.95293973969285,1707.867454540145,248.35515666777144,1692.035170215041,2,1,2,1,14,0,4.18,1.27
2020Dem5Ano4458901111,Australian Open,20200120,1,0,0,1,Adrian Mannarino,Dominic Thiem,183,1,31.5,0,1025.59216295538,258.1142372874579,1027.340090587695,255.2797265596747,972.4185242458775,0,2,0,2,7,185,0,26.3,0,1366.47959743932,234.4124131729583,1366.47959743932,230.5410580559778,1364.0866849894064,1,2,1,2,14,0,7.05,1.13
2020Dev4Foe5059601050,Australian Open,20200120,1,0,0,1,Daniil Medvedev,Frances Tiafoe,198,0,23.9,0,1739.081429721706,208.57218787261124,1739.081429721706,204.2115509807607,1732.9882342183714,4,1,4,1,14,188,0,21.9,0,1207.8380019843135,240.57292757153132,1208.9204774624927,237.6712031325542,1207.195329440693,0,2,0,2,7,1,1.06,11.99
2020Pez168Der89300609,Australian Open,20200120,1,0,0,1,Pedro Martinez,Dominik Koepfer,185,0,22.7,0,1303.9710420511742,292.06109267437074,1303.9710420511742,288.96311504091204,1303.9710420511742,0,1,0,1,14,180,1,25.7,0,1583.2099061879508,233.77897340493047,1583.2099061879508,229.89695171155094,1579.3626436572163,2,1,2,1,14,1,2.39,1.65
2020Jar90Hon247608189,Australian Open,20200120,1,0,0,1,Hugo Gaston,Jaume Munar,173,1,19.3,0,1435.4308250822853,268.4155133752945,1435.4308250822853,265.0412945571367,1430.5385023589283,1,1,1,1,14,183,0,22.7,0,1393.5396366406262,192.41801169648218,1395.0842308049657,189.09782032273284,1396.653424143716,3,3,3,3,7,0,3.89,1.3
2020Jer19Tro861860640,Australian Open,20200120,1,0,0,1,John Isner,Thiago Monteiro,206,0,34.7,0,1349.4620083942848,186.53639435878577,1347.8920951097111,182.94361629590964,1339.3706688672016,2,4,2,4,7,183,1,25.6,0,1569.0858221397193,208.8745523463435,1567.6683528845344,206.1369780460984,1526.90840806131,3,2,3,2,7,1,1.25,4.42
2020Alo208Dan186233269,Australian Open,20200120,1,0,0,1,Alejandro Tabilo,Daniel Elahi Galan,188,1,22.6,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,191,0,23.5,0,1471.246859962242,262.38326641177173,1471.246859962242,258.9304510730841,1468.105021394222,1,1,1,1,14,1,2.66,1.54
2020Api85Mic54646959,Australian Open,20200120,1,0,0,1,Andreas Seppi,Miomir Kecmanovic,190,0,35.9,0,1202.4026883982733,228.27292636676182,1202.9936688483622,225.3497640117912,1167.8664673401472,1,2,1,2,7,183,0,20.3,0,1691.0469959967545,221.12876224585338,1691.0469959967545,217.02057389193115,1687.3665611912056,3,1,3,1,14,1,2.82,1.49
2020Ska15Dur922045594,Australian Open,20200120,1,0,0,1,Damir Dzumhur,Stan Wawrinka,172,0,27.6,0,1457.1082064326536,216.4609963369721,1456.0232097920552,213.73161373948193,1445.426249042537,2,2,2,2,7,183,0,34.8,0,1560.4854959224704,241.02754974603457,1560.4854959224704,237.26415602989246,1552.89668540595,2,1,2,1,14,0,6.93,1.14
2020Din11Jdy582555920,Australian Open,20200120,1,0,0,1,Jeremy Chardy,David Goffin,188,0,32.9,0,1462.7860770168706,214.82544351230942,1463.001391152376,211.65091372173092,1458.0541875919964,2,2,2,2,7,180,0,29.1,0,1678.1216541091997,213.59541175117118,1678.1216541091997,209.33943708998638,1677.937335217191,3,1,3,1,14,0,4.6,1.24
2020Prt64Cie62865885,Australian Open,20200120,1,0,0,1,Pierre Hugues Herbert,Cameron Norrie,188,0,28.8,0,1644.552406017005,239.6229218291275,1644.552406017005,235.83711469132282,1642.7800430343348,2,1,2,1,14,188,1,24.4,0,1359.8483666895606,212.10025586283123,1361.9311251650438,208.299190466339,1364.741447381023,2,3,2,3,7,1,1.64,2.42
2020Yta91Eit231608205,Australian Open,20200120,1,0,0,1,Yuichi Sugita,Elliot Benchetrit,173,0,31.3,0,1723.7209619583516,209.5567813275076,1723.7209619583516,205.21706702987655,1716.3883743885144,4,1,4,1,14,193,0,21.3,0,1379.0622533949656,286.1491602181342,1379.0622533949656,282.9864694531233,1379.0622533949656,0,1,0,1,14,1,1.5,2.8
2020Aev16Cll1152004481,Australian Open,20200120,1,0,0,1,Christopher Oconnell,Andrey Rublev,183,0,25.6,1,1443.2674345106825,209.88603633897986,1443.176556317685,206.81977930197164,1439.8031206209814,2,2,2,2,7,188,0,22.2,0,1946.6665938852025,193.28930427654134,1945.3673276784193,189.7521521352621,1875.2772899699726,8,0,8,0,7,0,14.82,1.05
2020Nli29Son871485637,Australian Open,20200120,1,0,0,1,Nikoloz Basilashvili,Soon Woo Kwon,185,0,27.9,0,1310.0545451237679,216.71510343516508,1310.0545451237679,212.52161315243748,1298.0338375366546,1,2,1,2,14,180,0,22.1,0,1567.1027744947821,238.87995417990786,1567.1027744947821,235.08218245752883,1560.7911623832892,2,1,2,1,14,1,2.05,1.86
2020Fco51Eoy1061050522,Australian Open,20200120,1,0,0,1,Evgeny Donskoy,Fernando Verdasco,185,0,29.7,0,1691.0469959967545,221.12876224585338,1691.0469959967545,217.02057389193115,1687.3665611912056,3,1,3,1,14,188,1,36.1,0,1583.2099061879508,233.77897340493047,1583.2099061879508,229.89695171155094,1579.3626436572163,2,1,2,1,14,0,3.55,1.35
2020Eov98Cud485751079,Australian Open,20200120,1,0,0,1,Casper Ruud,Egor Gerasimov,183,0,21.0,0,1521.8563432305464,203.18158530473687,1522.4331257962192,199.46579523596176,1523.257547219504,2,2,2,2,7,196,0,27.1,0,1283.1227238560766,240.73964677586412,1283.6900283491057,237.77145012670587,1288.4153618891085,0,2,0,2,7,0,1.42,3.11
2020Aev7Mto773345710,Australian Open,20200120,1,0,0,1,Marco Cecchinato,Alexander Zverev,185,0,27.3,0,1439.6966011330492,234.63118209185885,1438.6508043783665,231.7130393493809,1434.9804781054613,1,2,1,2,7,198,0,22.7,0,1113.3969314426881,228.60307850574728,1113.3969314426881,224.63162622904383,1087.4011555209036,0,3,0,3,14,0,7.51,1.12
2020Mni8Ais1622870316,Australian Open,20200120,1,0,0,1,Andrew Harris,Matteo Berrettini,183,0,25.8,1,1404.1273531283202,219.0397534280457,1405.4639954821441,215.78945617851775,1407.5974000793972,1,2,1,2,7,196,0,23.7,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,0,7.51,1.12
2020Ten100Mti202573238,Australian Open,20200120,1,0,0,1,Marco Trungelliti,Tennys Sandgren,178,0,29.9,0,1603.0475552810385,232.48815218679624,1603.0475552810385,228.58420966294005,1600.5037206747686,2,1,2,1,14,188,0,28.4,0,1350.809918956741,225.0151925852393,1350.481721052088,222.171451847909,1344.6058633010223,1,2,1,2,7,0,2.65,1.55
2020Ris69Rna83804664,Australian Open,20200120,1,0,0,1,Roberto Carballes Baena,Ricardas Berankis,183,0,26.8,0,1362.8783272284668,248.4014300072966,1363.0480113424774,245.6680017744558,1356.7726242322074,1,2,1,2,7,175,0,29.5,0,1225.5706441715101,302.72872231003043,1225.5706441715101,299.7410204017187,1225.5706441715101,0,1,0,1,14,0,2.2,1.76
2020Sey45Bic2811001490,Australian Open,20200120,1,0,0,1,Borna Coric,Sam Querrey,188,0,23.1,0,1305.520079524233,253.37913478364206,1305.520079524233,249.8018933949602,1330.4936931636075,1,2,1,2,14,198,0,32.2,0,1631.3628542241022,258.69715600956687,1631.466704885184,256.6408036824157,1629.0464311742562,1,1,1,1,7,0,1.78,2.17
2020Gla25Jth3081585130,Australian Open,20200120,1,0,0,1,Guido Pella,John Patrick Smith,185,1,29.6,0,1468.1020558645782,229.84413622566768,1468.1020558645782,225.8945040440853,1449.8552150962073,2,2,2,2,14,188,1,30.9,1,1135.362886202203,302.4147385693346,1134.61855730204,300.7790157873183,1135.362886202203,0,1,0,1,7,1,1.32,3.78
2020Gre84Mat173649291,Australian Open,20200120,1,0,0,1,Gregoire Barrere,Mohamed Safwat,183,0,25.9,0,1583.7084242783853,182.9764372302708,1583.8958428235815,179.59179696026104,1577.5587876797313,4,2,4,2,7,183,0,29.3,0,1218.0372868793131,305.0758139627435,1218.0372868793131,302.11132429127923,1218.0372868793131,0,1,0,1,14,1,1.48,2.87
2020Jon66Aik56843948,Australian Open,20200120,1,0,0,1,Jordan Thompson,Alexander Bublik,183,0,25.7,1,1274.471238352485,244.85481275111385,1275.4513066917714,242.02918529276684,1278.5224169603682,0,2,0,2,7,196,0,22.5,0,1434.5782981138345,207.63261782842685,1434.693022051762,204.56050813773584,1430.4844541587245,2,2,2,2,7,1,1.92,1.99
2020Fni12Rka3823101227,Australian Open,20200120,1,0,0,1,Reilly Opelka,Fabio Fognini,211,0,22.3,0,1105.9120186847556,307.8617289935381,1105.2029773390584,306.25715332870345,1105.9120186847556,0,1,0,1,7,178,0,32.6,0,1274.5924741631,202.9754419645864,1276.043869856999,199.23777142631093,1272.853919007321,1,3,1,3,7,0,1.76,2.19
2020Mcs67Dov138272200,Australian Open,20200120,1,0,0,1,Marton Fucsovics,Denis Shapovalov,188,0,27.9,0,1694.713567497943,207.74372675015096,1694.713567497943,203.3653264547361,1685.5802510244152,4,1,4,1,14,185,1,20.7,0,1500.1031066207784,187.52193412156288,1499.615585290983,183.76648441546794,1503.3844487215592,3,3,3,3,7,1,5.62,1.18
2020Jer82Mll216671221,Australian Open,20200120,1,0,0,1,Jannik Sinner,Max Purcell,188,0,18.4,0,1334.3332284587432,253.26068837114659,1334.6499908109315,250.26616156273073,1343.977441390626,0,2,0,2,7,185,0,21.7,1,1270.1828259004672,292.9193569111534,1270.1828259004672,289.8305533466816,1270.1828259004672,0,1,0,1,14,1,1.34,3.57
2020Tul80Ler101696564,Australian Open,20200120,1,0,0,1,Tommy Paul,Leonardo Mayer,185,0,22.6,0,1603.7815813183727,197.53120961349632,1603.3791453972951,194.97348777306325,1598.1040873766217,4,1,4,1,7,188,0,32.6,0,1316.8704988000331,233.9964811305309,1316.3615047344388,231.89616725773507,1313.0498480734464,1,2,1,2,7,1,1.39,3.29
2020Gov20Jro5217721017,Australian Open,20200120,1,0,0,1,Grigor Dimitrov,Juan Ignacio Londero,188,0,28.6,0,1638.4577294745534,239.19240147893439,1638.4577294745534,235.39967061417,1620.668894068039,2,1,2,1,14,180,0,26.4,0,1373.1019845305757,273.9034276177723,1373.0728430110798,272.04938811923387,1373.1019845305757,0,1,0,1,7,1,1.19,5.42
2020Hcz31Dak991398574,Australian Open,20200120,1,0,0,1,Dennis Novak,Hubert Hurkacz,183,0,26.3,0,1354.5026338350426,235.9159783952854,1354.5026338350426,232.0697069033457,1351.2900203816596,1,2,1,2,14,196,0,22.9,0,1707.6623100596944,183.2665704494007,1707.9933595542166,179.88848818991076,1691.5324817615974,6,1,6,1,7,0,3,1.45
2020Jan47Urt4310961130,Australian Open,20200120,1,0,0,1,John Millman,Ugo Humbert,183,0,30.6,1,1703.7431825255057,190.35022249903975,1703.4365633137413,187.15306733022854,1702.1225197672013,4,1,4,1,7,188,1,21.5,0,1766.5332724074005,174.8639542044353,1764.5968237642132,171.4551080378874,1741.2010079400598,6,1,6,1,7,1,2.04,1.87
2020Fic41Qys2151158222,Australian Open,20200120,1,0,0,1,Filip Krajinovic,Quentin Halys,185,0,27.8,0,1441.8132885598534,265.4237262639851,1441.8132885598534,262.0109815711144,1437.5085469871283,1,1,1,1,14,191,0,23.2,0,1354.706910236173,286.1184831590463,1354.706910236173,282.95544950616073,1354.706910236173,0,1,0,1,14,1,1.25,4.48
2020Rer3Son756590720,Australian Open,20200120,1,0,0,1,Roger Federer,Steve Johnson,185,0,38.4,0,1500.0,350.0,1500.0,350.0,1500.0,0,0,0,0,0,188,0,30.0,0,1820.347079791421,183.70262779921595,1818.6014427220068,180.2796162946219,1797.0821385874142,6,1,6,1,7,1,1.03,17.9
2020Sas6Sso955375586,Australian Open,20200120,1,0,0,1,Salvatore Caruso,Stefanos Tsitsipas,185,0,27.0,0,1211.9840619787585,199.04622665795003,1213.0538708420788,196.09501049250974,1191.6223564242189,1,3,1,3,7,193,0,21.4,0,1419.9654375647156,230.37049708317036,1419.9654375647156,226.43004643012156,1425.2499887661493,1,2,1,2,14,0,27.9,1.01
2020Per79Mon107700521,Australian Open,20200120,1,0,0,1,Marcos Giron,Philipp Kohlschreiber,180,0,26.4,0,1474.1525314519101,204.9773898909655,1473.3013863094875,202.1931135461827,1450.672629123595,3,2,3,2,7,178,0,36.2,0,1886.3795886866747,219.5739041551819,1886.3795886866747,215.4360679782961,1860.6473691350254,5,0,5,0,14,0,3.85,1.31
2020Cin36Sia741285730,Australian Open,20200120,1,0,0,1,Stefano Travaglia,Cristian Garin,185,0,28.0,0,1602.131687662029,170.31854222497645,1601.249456700413,166.7027982960676,1602.2298938044755,5,2,5,2,7,185,0,23.6,0,1214.710669184015,225.10203980297607,1214.9307233577051,221.5508670764669,1241.5774030652135,0,4,0,4,7,0,2.16,1.78
2020Mic35Lno1501305347,Australian Open,20200120,1,0,0,1,Milos Raonic,Lorenzo Giustino,196,0,29.0,0,1366.2034731712806,283.60824707354203,1366.2034731712806,280.41690000448847,1366.2034731712806,0,1,0,1,14,183,0,28.3,0,1216.4965767065023,305.63306260722356,1216.4965767065023,302.674030862694,1216.4965767065023,0,1,0,1,14,1,1.08,10.03
2020Bre21Cbe1541703340,Australian Open,20200120,1,0,0,1,Cedrik Marcel Stebe,Benoit Paire,183,1,29.2,0,1560.4854959224704,241.02754974603457,1560.4854959224704,237.26415602989246,1552.89668540595,2,1,2,1,14,196,0,30.7,0,1722.3619033160435,171.05057764048314,1721.1131014156022,167.4697745030902,1707.050809709809,6,2,6,2,7,0,3.02,1.44
2020Mic39Cet701205800,Australian Open,20200120,1,0,0,1,Corentin Moutet,Marin Cilic,178,1,20.7,0,1796.0365219638754,191.61348298350293,1796.0365219638754,186.85750416044084,1782.2398100533012,6,1,6,1,14,198,0,31.3,0,1558.3391025336164,255.48562532071364,1558.3391025336164,251.93829551204811,1551.9112425861279,2,1,2,1,14,0,3.02,1.44
2020Moh217Par63219867,Australian Open,20200120,1,0,0,1,Pablo Andujar,Michael Mmoh,180,0,33.9,0,1237.8635472627461,243.52735116757324,1238.738582384996,240.68705528911286,1244.8584935172673,0,2,0,2,7,188,0,22.0,0,1613.1206768800935,226.37257617557316,1613.035997254142,224.3140269248051,1611.1024507786085,2,1,2,1,7,0,2.74,1.52
2020Rut9Fez572630933,Australian Open,20200120,1,0,0,1,Roberto Bautista Agut,Feliciano Lopez,183,0,31.7,0,1914.407357995153,210.96512622663477,1914.407357995153,206.65498901265352,1879.9947299392677,6,0,6,0,14,188,1,38.3,0,1543.8328057612748,212.88727792237233,1544.2948249271942,210.49356709897557,1546.1682765631865,2,1,2,1,7,1,1.17,5.92
2020Dan14Lis722130746,Australian Open,20200120,1,0,0,1,Lloyd Harris,Diego Schwartzman,193,0,22.9,0,1616.0832337420952,163.40042642908028,1613.6334512693911,159.74928796628848,1602.0803371499503,6,3,6,3,7,170,0,27.4,0,1338.9473148794632,226.56644947870436,1338.9473148794632,222.55865750265994,1340.8386482488934,1,3,1,3,14,0,3.17,1.41
2020Ana88Nos113627498,Australian Open,20200120,1,0,0,1,Alejandro Davidovich Fokina,Norbert Gombos,183,0,20.6,0,1248.5649225044174,236.36215470193335,1250.2516971929824,233.24596012454737,1250.068556810399,1,2,1,2,7,193,0,29.4,0,1248.192503961167,297.5185857450561,1248.192503961167,294.47802781147914,1248.192503961167,0,1,0,1,14,1,1.81,2.11
2020Mns133Min68411816,Australian Open,20200120,1,0,0,1,Marc Polmans,Mikhail Kukushkin,188,0,22.7,1,1099.6829461710142,246.68514400616786,1101.8667742500638,243.68771352237374,1066.3133929226378,0,2,0,2,7,183,0,32.0,0,1568.7203173255346,266.91843508301855,1568.7203173255346,263.5250481209852,1567.9315519974507,1,1,1,1,14,1,3.05,1.43
2020Dic27Knd651516845,Australian Open,20200120,1,0,0,1,Dusan Lajovic,Kyle Edmund,180,0,29.5,0,1630.4658771255051,196.8234809660822,1630.4658771255051,192.19646890514332,1626.66486159664,4,2,4,2,14,188,0,25.0,0,1344.674315573698,207.78162702908213,1344.246366302645,204.8625206053126,1326.7684020738393,2,2,2,2,7,1,2.71,1.53
2020Dns32Mld1291349419,Australian Open,20200120,1,0,0,1,Daniel Evans,Mackenzie Mcdonald,175,0,29.6,0,1667.7059151597955,181.48443648035456,1666.9292755056706,177.83818127375824,1665.5485170344655,5,2,5,2,7,178,0,24.7,0,1312.5101558150368,271.76669263042777,1312.5734591017472,269.94898893423704,1312.5101558150368,0,1,0,1,7,1,1.26,4.34
2020Yka71Lre407971185,Australian Open,20200120,1,0,0,1,Yoshihito Nishioka,Laslo Djere,170,1,24.3,0,1578.1523593786333,205.6070978328279,1576.893621413916,201.78783656574012,1578.3751264896136,3,1,3,1,7,188,0,24.6,0,1483.635992436142,204.67670852544953,1483.1905664149756,201.4962416569463,1479.0345894099762,2,2,2,2,7,1,1.55,2.64
2020Tto146Pan123362442,Australian Open,20200120,1,0,0,1,Prajnesh Gunneswaran,Tatsuma Ito,188,1,30.1,0,1450.8817073982143,263.08714260709553,1450.8817073982143,259.64368778224946,1447.10810887093,1,1,1,1,14,180,0,31.6,0,1284.858533090393,286.2495879814655,1284.8679500297753,284.6523445678415,1284.858533090393,0,1,0,1,7,0,1.58,2.55
2020Nic2Jff3797201270,Australian Open,20200120,1,0,0,1,Jan Lennard Struff,Novak Djokovic,193,0,29.7,0,1472.8508369621852,197.62468557666065,1473.9048246009813,194.16795987866323,1485.4662980409182,3,2,3,2,7,188,0,32.6,0,1914.407357995153,210.96512622663477,1914.407357995153,206.65498901265352,1879.9947299392677,6,0,6,0,14,0,26.08,1.01
2020Ral1Fis7610235711,Australian Open,20200120,1,0,0,1,Rafael Nadal,Federico Delbonis,185,1,33.6,0,1664.1462895408945,185.87680906539074,1662.773981904919,181.9529646341414,1653.0319693218655,5,2,5,2,0,190,1,29.2,0,1359.0907207559846,196.94766201904866,1357.8597857927668,194.73684979358137,1346.4496481630458,2,2,2,2,0,1,1.01,29.89
2020Pta30Pyk1201422463,Australian Open,20200120,1,0,0,1,Peter Gojowczyk,Pablo Carreno Busta,185,0,30.5,0,1663.4243605094525,237.9679306641609,1661.5184302802686,235.56119357665315,1656.492168133937,2,1,2,1,0,188,0,28.5,0,1562.2774720128145,217.13585983524962,1560.6494157639515,215.54843837657458,1552.4017220034402,2,1,2,1,0,0,4.55,1.24
2020Nos26Gon611520890,Australian Open,20200120,1,0,0,1,Gilles Simon,Nick Kyrgios,183,0,35.0,0,1449.8444097754882,222.95173421716208,1449.904078399777,220.96162349139104,1457.0570885933917,2,1,2,1,0,193,0,24.7,1,1759.6476806269097,209.08692938032604,1758.9767992220552,205.29154834758123,1743.7536403879324,4,1,4,1,0,0,5.02,1.21
